2018,Stanisław Chmiela     ,speakers/1151041.jpg
2018,Szymon Mentel         ,speakers/Szymon_Mentel.jpg
2018,Tobias Pfeiffer       ,speakers/Tobias_Pfeiffer.JPG
2018,Troels Brødsgaard     ,speakers/trolis.jpg
2018,Xavier Noria          ,speakers/xavier.jpg
2019,Alison Hughes         ,speakers/alison-elixirconf1.jpg
2019,Andrea Leopardi       ,speakers/Andrea_Leopardi.jpg
2019,Arjan Scherpenisse    ,speakers/Arjan.jpg
2019,Arkadiusz Gil         ,speakers/Arkadiusz_Gil.png
2019,Ben Marx              ,speakers/ben-marx.jpg
2019,Bram Verburg          ,speakers/Bram_Verburg.jpg
2019,Chris Keathley        ,speakers/chris-k.jpg
2019,Chris McCord          ,speakers/chris_mccord.jpg
2019,Daniel Caixinha       ,speakers/daniel-c.jpg
2019,Daniel Serrano        ,speakers/daniel-2.jpg
2019,Eric Meadows-Jönsson  ,speakers/eric-meadows-jonsson.jpg
2019,Evadne Wu             ,speakers/evadne-wu.jpg
2019,Frank Hunleth         ,speakers/frank-hunleth.jpg
2019,Guilherme de Maio     ,speakers/Guilherme_de_Maio.jpg
2019,John Mertens          ,speakers/john-mertens.jpg
2019,José San Gil          ,speakers/jose11.jpg
2019,José Valim            ,speakers/Jose_Valim.jpg
2019,Ju Liu                ,speakers/Ju_Liu.jpg
2019,Justin Schneck        ,speakers/Justin_Schneck.jpeg
2019,Ley	Missailidis      ,speakers/Ley_Missailidis.jpeg
2019,Maciej Kaszubowski    ,speakers/Maciej_Kaszubowski.jpeg
2019,Martin Gausby         ,speakers/martin-gausby.jpg
2019,Michał Muskała        ,speakers/Michal_Muskala.jpeg
2019,Paul Wilson           ,speakers/paul-wilson.jpg
2019,Péter Gömöri          ,speakers/PeterGomori.jpg
2019,Philipp Schmieder     ,speakers/Philipp.jpg
2019,Renan Ranelli         ,speakers/RenanRanelli.jpg
2019,Shankar Dhanasekaran  ,speakers/shankar.jpg
2019,Sophie Troy           ,speakers/Sophie_Troy.jpg
2019,Tomasz Kowal          ,speakers/145287488987763tomekfacebook_thumb.jpg
2019,Tonći Galić           ,speakers/tonc_CC_81i-galic_CC_81.jpg
2019,Wiebe-Marten Wijnja   ,speakers/Wiebe-Marten.jpg
2019,Wolfgang Loder        ,speakers/Wolfgang.jpg
2020,Andrea Leopardi       ,speakers/Andrea_Leopardi.jpg
2020,Ben Marx              ,speakers/ben-marx.jpg
2020,Chris McCord          ,speakers/chris_mccord.jpg
2020,Darin Wilson          ,speakers/dw_headshot_2018_1000.jpg
2020,Devon Estes           ,speakers/8422484
2020,Eric Meadows-Jönsson  ,speakers/eric-meadows-jonsson.jpg
2020,Hans Josephsen        ,speakers/843730.jpeg
2020,Mike Martinson        ,speakers/mikem.jpg
2020,Shankar Dhanasekaran  ,speakers/shankar.jpg
2020,Tam Kbeili            ,speakers/tam.jpg
2020,Wojtek Mach           ,speakers/wojtek.jpg
